replicate,test_sequence,estimator,r2_s,r2_s_plus_h,delta_r2,rmse_s,rmse_s_plus_h,naive_rmse,s_fold_pass,sh_fold_pass
96,02,random_forest,0.11426420421002625,0.11715584523866551,0.002891641028639258,0.001202676942614901,0.0012007121620051416,0.0013365910123929621,True,True
96,02,extra_trees,0.22403715511461575,0.21510230812795017,-0.008934846986665579,0.0011256862205720284,0.0011321485446988727,0.0013365910123929621,True,True
97,01,random_forest,0.08139202443403182,0.075781133296977,-0.005610891137054819,0.0015108246306445668,0.001515431692400079,0.0016242795254091961,True,True
97,01,extra_trees,0.11521258027775949,0.11151546874989204,-0.003697111527867447,0.0014827516639131402,0.0014858462963132314,0.0016242795254091961,True,True
97,02,random_forest,0.11426420421002625,0.12328283898026737,0.009018634770241118,0.001202676942614901,0.0011965383990403696,0.0013365910123929621,True,True
97,02,extra_trees,0.22403715511461575,0.20953273149892515,-0.014504423615690598,0.0011256862205720284,0.0011361582657457765,0.0013365910123929621,True,True
98,01,random_forest,0.08139202443403182,0.07463285272834697,-0.006759171705684852,0.0015108246306445668,0.0015163728117936089,0.0016242795254091961,True,True
98,01,extra_trees,0.11521258027775949,0.1098201644342931,-0.005392415843466392,0.0014827516639131402,0.0014872631815242077,0.0016242795254091961,True,True
98,02,random_forest,0.11426420421002625,0.1297880032125167,0.015523799002490457,0.001202676942614901,0.0011920910290607405,0.0013365910123929621,True,True
98,02,extra_trees,0.22403715511461575,0.21268397027364316,-0.011353184840972586,0.0011256862205720284,0.0011338913272378542,0.0013365910123929621,True,True
99,01,random_forest,0.08139202443403182,0.07919742605756486,-0.0021945983764669608,0.0015108246306445668,0.001512628270182938,0.0016242795254091961,True,True
99,01,extra_trees,0.11521258027775949,0.11000792118669611,-0.005204659091063379,0.0014827516639131402,0.0014871063264597312,0.0016242795254091961,True,True
99,02,random_forest,0.11426420421002625,0.11363551293762197,-0.0006286912724042804,0.001202676942614901,0.0012031036942361086,0.0013365910123929621,True,True
99,02,extra_trees,0.22403715511461575,0.1995114092166551,-0.024525745897960638,0.0011256862205720284,0.0011433375311166543,0.0013365910123929621,True,True
