cid120,ancestor96,future_growth,future_logfold,n_desc132,g120_volume,g96_volume,g120_x,g96_x,g120_y,g96_y,g120_z,g96_z,g120_neighbors,g96_neighbors,g120_logvolume,g96_logvolume,d_x,d_y,d_z,logvol_ratio_96_120,cur_AG,old_AG,cur_AHP6,old_AHP6,cur_ANT,old_ANT,cur_AP1,old_AP1,cur_AP2,old_AP2,cur_AP3,old_AP3,cur_AS1,old_AS1,cur_ATML1,old_ATML1,cur_CLV3,old_CLV3,cur_CUC1_2_3,old_CUC1_2_3,cur_ETTIN,old_ETTIN,cur_FIL,old_FIL,cur_LFY,old_LFY,cur_MP,old_MP,cur_PHB_PHV,old_PHB_PHV,cur_PI,old_PI,cur_PUCHI,old_PUCHI,cur_REV,old_REV,cur_SEP1,old_SEP1,cur_SEP2,old_SEP2,cur_SEP3,old_SEP3,cur_STM,old_STM,cur_SUP,old_SUP,cur_SVP,old_SVP,cur_WUS,old_WUS
165,151,-0.011375119534688465,-0.13801918645892391,1,366.3509939872908,245.91987943229907,32.388479142838484,28.95455627624805,38.62059269497673,41.93794706101292,17.853068478796704,13.095044135622025,12.0,14.0,5.903591873819955,5.505005789518122,3.4339228665904358,-3.3173543660361915,4.758024343174679,0.39858608430183295,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
167,125,0.21093705408064348,1.2210127796719665,3,205.31696199776536,161.10454825261198,47.31806526515188,38.13484942982549,61.873247373903965,50.85376224178485,17.408955685803758,9.24001434832238,16.0,14.0,5.324554941156399,5.082053522264921,9.183215835326386,11.019485132119115,8.168941337481378,0.2425014188914779,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
168,121,0.22123303014409376,1.25484869897976,3,220.57642723183727,150.30294617618006,58.28885946459619,46.00236710240977,31.9690265347843,34.75945084082061,17.182917820248736,6.963707878854354,18.0,15.0,5.396244243593127,5.0126528985374055,12.286492362186422,-2.7904243060363108,10.219209941394382,0.38359134505572223,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,192,0.04606084606551385,0.42004031982268525,2,339.28973260776627,176.7450451543414,18.96248771548748,21.401978473176335,58.07514456788321,54.84840467254335,11.225206322080291,15.418637882947975,13.0,11.0,5.826854410818816,5.174708271310715,-2.439490757688855,3.226739895339854,-4.193431560867683,0.6521461395081014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
172,132,0.17836597935345522,1.1057471414099262,3,234.69286136223337,186.7757676328852,42.031214658519076,33.19403874974042,58.24555189114818,49.748151745897566,17.739252144100814,9.648734933018398,16.0,14.0,5.458277686383465,5.229908793787217,8.837175908778654,8.497400145250616,8.090517211082416,0.2283688925962482,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
173,121,0.16835859333275963,1.067487587548079,1,91.52821562683958,150.30294617618006,54.843965498722376,46.00236710240977,30.459543114267877,34.75945084082061,15.886136333593507,6.963707878854354,12.0,15.0,4.516647292252432,5.0126528985374055,8.841598396312605,-4.2999077265527355,8.922428454739153,-0.49600560628497364,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,112,0.22923205008830025,1.2803679171142859,1,98.15779602815921,303.50365662393943,32.1145969335043,29.477519600142813,61.25142304628822,54.27090997097435,17.66909223930131,10.091468513020994,11.0,21.0,4.586576347299723,5.715393658611289,2.637077333361489,6.980513075313866,7.577623726280317,-1.1288173113115654,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
177,185,0.21209321928027883,1.2248698771578044,2,99.31987765022961,176.84720992032655,61.77921431420186,48.390622928777844,34.54529235139541,39.42685770363951,15.729275948499088,10.50998380762565,8.0,10.0,4.598345728764757,5.1752861389951,13.388591385424014,-4.8815653522441025,5.2192921408734385,-0.5769404102303427,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,243,0.28967711155274145,1.454655394701001,1,124.83804703979182,131.83898665086053,24.501518734958633,25.721923331027583,68.14124270475354,56.97444022687566,16.780311219403327,19.169037403240576,7.0,10.0,4.827017273574606,4.881581379927591,-1.2204045960689491,11.16680247787788,-2.3887261838372496,-0.054564106352985406,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
181,127,0.25342702270202777,1.3538158285297828,1,63.238195810863566,170.6894608432205,52.21313258817456,43.71957773408344,43.948829687528246,42.84589190230166,16.299974899005875,7.76245905582762,12.0,16.0,4.146908482694323,5.13984588708135,8.493554854091123,1.1029377852265867,8.537515843178255,-0.992937404387027,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,430,0.0498792892452339,0.44807661182673314,1,135.2396300832416,170.02074601131758,60.77855338719078,48.76335546239706,20.487079088075788,28.909716170353985,17.20494477510917,9.176382835791545,8.0,11.0,4.907048242574495,5.135920464965245,12.015197924793725,-8.422637082278197,8.028561939317624,-0.22887222239074942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,267,0.036750550680912326,0.34819344624437565,2,300.3980993051972,171.93401344703983,13.723671303185366,15.916604943881435,45.94688668503662,44.19478250772472,17.91949159086153,22.38990507303371,12.0,10.0,5.705108592656904,5.147110760453978,-2.1929336406960687,1.7521041773118995,-4.47041348217218,0.5579978322029265,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,159,-0.06212065004997312,-1.2175108106595784,1,274.72752576847824,284.41742079671025,20.31796726445552,21.544968112358077,39.639706112128145,39.010753845965446,19.06926394221968,13.805408709287137,17.0,17.0,5.61577979109718,5.650442950612561,-1.2270008479025591,0.628952266162699,5.263855232932544,-0.03466315951538162,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186,121,0.1500597149940802,0.9935023971321416,2,185.30439242424157,150.30294617618006,58.07089626486755,46.00236710240977,25.96894171363216,34.75945084082061,17.023279558985298,6.963707878854354,14.0,15.0,5.2219998374045495,5.0126528985374055,12.068529162457779,-8.790509127188454,10.059571680130944,0.20934693886714423,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,172,0.25060875177690517,1.3455329168857686,2,144.7077377253561,156.2749411333131,43.75555888064384,37.03136708797919,71.92045363210902,56.92211495254369,17.10975426451422,12.766146725930108,9.0,11.0,4.974716106467286,5.051616899131279,6.724191792664648,14.998338679565329,4.343607538584111,-0.07690079266399318,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
188,195,0.21018637449171995,1.2185004386422416,2,142.0120893725207,119.17055566869965,49.165938679480526,39.70379214603823,66.26683362073244,54.16245344680851,17.764690016768395,15.05842719756839,8.0,9.0,4.955912190403563,4.780555707915538,9.462146533442294,12.104380173923929,2.7062628192000044,0.17535648248802488,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
189,134,0.11859009296208348,0.851867853573013,2,121.88521668862934,128.58828955133245,51.850621542673395,41.2631907827271,60.47333829825727,54.01391713098592,16.614622904306035,8.86265922253521,11.0,9.0,4.803079755044572,4.856615746625582,10.587430759946294,6.459421167271351,7.751963681770825,-0.05353599158100959,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
190,202,0.044767322156273534,0.4103617562266782,1,243.7894838956533,175.96487785045466,24.98791567417552,24.788138475451888,43.01268449167774,43.73045805734719,18.944224090919747,15.487484921777684,17.0,13.0,5.4963050819727055,5.170284417456,0.1997771987236341,-0.7177735656694537,3.456739169142063,0.32602066451670547,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,185,0.17891068894713474,1.107788219002792,2,161.14833509989302,176.84720992032655,60.61735093506135,48.390622928777844,39.33529277535761,39.42685770363951,18.049511949284785,10.50998380762565,12.0,10.0,5.082325276839124,5.1752861389951,12.226728006283508,-0.09156492828190466,7.539528141659135,-0.09296086215597599,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,233,0.21302544608671292,1.2279690932659135,2,237.76952008296072,134.54170909646817,16.51703479302783,17.860607891290464,55.477531174845765,49.336974729704544,18.898694661986216,18.722337714275852,10.0,10.0,5.471301801453563,4.901874255775791,-1.3435730982626346,6.140556445141222,0.1763569477103637,0.5694275456777717,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
195,132,0.22146439627591566,1.2555960442466803,3,222.90059047597805,186.7757676328852,37.52376937554946,33.19403874974042,54.58070311381992,49.748151745897566,15.658147373402844,9.648734933018398,14.0,14.0,5.406725889450576,5.229908793787217,4.3297306258090416,4.832551367922356,6.009412440384446,0.17681709566335813,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,157,0.03619534408986513,0.34374139478886007,3,364.55071999900144,225.4033368812775,45.040808582731025,39.91506015257464,36.22063180536684,40.079925023733985,19.79806643987772,12.59561840382793,19.0,20.0,5.898665691285467,5.417891405760857,5.125748430156385,-3.8592932183671422,7.202448036049789,0.48077428552461093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
197,240,0.11956350414659107,0.8565632524778334,1,144.09812113672902,229.37847504870044,20.634243475904213,22.464998310505333,54.86456643303808,49.8709484041584,17.86798002148334,20.80271020180589,13.0,16.0,4.970494464313457,5.4353733687701515,-1.8307548346011195,4.9936180288796805,-2.93473018032255,-0.4648789044566945,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
199,123,0.05103565142025261,0.45641424125106306,1,149.9466302838702,288.4947237301183,31.456581557217877,28.47394893955985,46.16838949139245,47.14478879046745,17.770771036240628,10.580887323546456,11.0,16.0,5.010279432677559,5.664676797150476,2.9826326176580267,-0.9763992990749983,7.189883712694172,-0.6543973644729167,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200,144,0.09323811985332905,0.7211021204428968,1,232.37822337728988,266.1113522733678,39.852744028175564,33.84014511743814,46.68221735747664,43.201428894963705,18.84690676254304,11.485950960299455,15.0,18.0,5.4483663173915104,5.583914838754862,6.012598910737424,3.4807884625129333,7.360955802243584,-0.13554852136335083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201,115,0.061791768925204854,0.5308086550740678,1,48.42641775906468,216.2549464726056,54.0600710274199,44.508440218767426,56.90681852537372,49.87185876028603,16.39880021311959,7.868951643231403,7.0,12.0,3.8800454862845086,5.376458019412146,9.551630808652476,7.034959765087692,8.529848569888186,-1.4964125331276374,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
202,132,0.16438292991789957,1.0518723101055212,3,189.34310232389606,186.7757676328852,40.30207033365515,33.19403874974042,53.43897230138847,49.748151745897566,19.710064862435857,9.648734933018398,14.0,14.0,5.243560725503115,5.229908793787217,7.10803158391473,3.6908205554909017,10.06132992941746,0.013651931715897198,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203,167,0.05662481208921945,0.4957614489018619,1,138.6401476166771,122.76489789017785,53.61275388654516,45.157417939677885,34.54797006946067,37.48672805447118,19.76477007289591,12.420040779505221,12.0,12.0,4.9318817101548875,4.810271127050918,8.455335946867272,-2.938757985010511,7.344729293390689,0.12161058310396944,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,125,0.196686725121878,1.172208483091265,2,128.3719182019895,161.10454825261198,45.92533771864898,38.13484942982549,57.93619687185575,50.85376224178485,18.416169743266305,9.24001434832238,15.0,14.0,4.854931661744323,5.082053522264921,7.790488288823489,7.0824346300709,9.176155394943926,-0.22712186052059788,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
208,225,0.12005175892569607,0.8589101479643116,3,308.4278928085197,198.87764854912834,18.03736994983227,19.542464752080054,48.534926380821496,43.77494791416429,20.49096090115812,20.166560131018542,18.0,17.0,5.73148808120679,5.292689804226737,-1.5050948022477826,4.759978466657209,0.32440077013957946,0.4387982769800533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,115,0.07196849489572642,0.5964396430893483,2,111.27407794283901,216.2549464726056,55.629465875050606,44.508440218767426,52.827989169491524,49.87185876028603,18.199080580508475,7.868951643231403,10.0,12.0,4.7119963285754185,5.376458019412146,11.12102565628318,2.9561304092054925,10.330128937277072,-0.6644616908367272,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
213,243,0.2533654245043995,1.353635522572633,1,153.71863292600034,131.83898665086053,28.05794845357457,25.721923331027583,71.68214522654604,56.97444022687566,18.49370863105713,19.169037403240576,10.0,10.0,5.035123872383616,4.881581379927591,2.336025122546989,14.707704999670383,-0.6753287721834447,0.1535424924560243,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
214,164,0.26852072658696896,1.3970450897175695,2,158.81464659655495,106.3999599205536,39.49091362680152,33.59339324103312,68.68338739474,54.13728954862081,20.369680340940445,12.926172000261872,16.0,12.0,5.067737777535623,4.6672052002209465,5.897520385768402,14.546097846119189,7.443508340678573,0.400532577314676,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
217,225,0.001011454102402607,0.011397942452662723,1,105.22553835255458,198.87764854912834,19.470135563553107,19.542464752080054,44.31687663356567,43.77494791416429,19.488905100162942,20.166560131018542,12.0,17.0,4.656106030847439,5.292689804226737,-0.07232918852694681,0.5419287194013833,-0.6776550308556004,-0.6365837733792977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,123,0.19055484470814468,1.150452265161439,3,176.35064877878116,288.4947237301183,33.53560956009881,28.47394893955985,54.46729699883871,47.14478879046745,19.23174238757157,10.580887323546456,14.0,16.0,5.17247433560232,5.664676797150476,5.061660620538962,7.322508208371261,8.650855064025112,-0.4922024615481556,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,178,0.12397710806551519,0.877580627164408,2,180.85609637910326,139.60350886573335,44.1306180578444,36.71233534859371,50.81142590235424,46.931625681092406,19.508055887817978,13.584572950302707,15.0,13.0,5.1977016674185785,4.938806325153746,7.41828270925069,3.8798002212618314,5.923482937515271,0.2588953422648329,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
220,210,-0.05916912055503406,-1.1104319655201653,1,292.75884142896393,237.5330809155166,18.767669830059955,19.629898730126982,26.04817980248902,29.425256388387098,22.24422168594436,18.298801132258063,18.0,18.0,5.679349203316273,5.470306901840347,-0.8622289000670271,-3.3770765858980774,3.945420553686297,0.2090423014759266,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,202,0.13552487431474056,0.9305677585961416,1,106.7495798241223,175.96487785045466,26.19172415317879,24.788138475451888,46.91581538935487,43.73045805734719,19.802773691665923,15.487484921777684,12.0,13.0,4.6704857160271915,5.170284417456,1.4035856777269018,3.1853573320076762,4.315288769888239,-0.49979870142880783,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
